,date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD,USDAUD,USDBRL,USDCAD,USDHKD,USDINR,USDNOK,USDTRY,USDNZD,USDMXN,USDRUB,USDSEK,USDKRW,USDPNL,USDZAR,USDARS
836,31/08/2016 00:00,1.363,6.679,0.896,0.761,0.984,103.37,1306.9,1.33,3.229,1.311,7.757,66.982,8.327,2.958,1.38,18.777,65.387,8.56,1115.995,3.911,14.735,14.924
837,01/09/2016 00:00,1.359,6.651,0.893,0.753,0.98,103.23,1312.2,1.324,3.256,1.31,7.758,66.802,8.337,2.963,1.372,18.753,66.001,8.557,1118.275,3.894,14.596,14.919
838,02/09/2016 00:00,1.36,6.682,0.897,0.752,0.981,103.908,1321.4,1.321,3.257,1.299,7.755,66.571,8.325,2.951,1.371,18.591,65.297,8.592,1116.455,3.917,14.485,14.983
839,05/09/2016 00:00,1.357,6.676,0.897,0.751,0.98,103.43,1326.3,1.318,3.276,1.293,7.755,66.436,8.303,2.946,1.369,18.565,65.009,8.567,1104.915,3.895,14.382,14.992
840,06/09/2016 00:00,1.346,6.676,0.889,0.745,0.97,102.07,1349.4,1.301,3.201,1.285,7.757,66.241,8.173,2.923,1.349,18.281,64.481,8.468,1094.915,3.851,13.994,15.014
841,07/09/2016 00:00,1.347,6.663,0.89,0.75,0.97,101.69,1344.3,1.303,3.194,1.289,7.756,66.488,8.178,2.937,1.342,18.387,64.221,8.442,1090.635,3.844,14.016,15.044
842,08/09/2016 00:00,1.351,6.678,0.888,0.752,0.973,102.415,1336.3,1.308,3.217,1.293,7.757,66.37,8.193,2.953,1.352,18.679,64.061,8.441,1098.775,3.841,14.129,15.055
843,09/09/2016 00:00,1.359,6.685,0.89,0.754,0.975,102.69,1330.1,1.326,3.273,1.305,7.757,66.909,8.256,2.969,1.366,18.909,64.775,8.495,1105.295,3.863,14.418,15.094
844,12/09/2016 00:00,1.357,6.68,0.89,0.75,0.972,101.91,1320.0,1.322,3.246,1.304,7.758,66.735,8.229,2.97,1.36,18.81,64.735,8.482,1107.855,3.872,14.24,14.937
845,13/09/2016 00:00,1.367,6.681,0.892,0.758,0.977,102.57,1319.7,1.34,3.315,1.317,7.758,67.129,8.281,2.983,1.38,19.115,65.637,8.534,1128.245,3.883,14.399,14.977
846,14/09/2016 00:00,1.363,6.674,0.889,0.755,0.973,102.38,1322.2,1.339,3.343,1.32,7.758,66.793,8.238,2.979,1.371,19.282,65.181,8.49,1126.455,3.856,14.319,15.019
847,15/09/2016 00:00,1.362,6.685,0.889,0.755,0.972,102.08,1313.5,1.33,3.304,1.315,7.759,66.86,8.23,2.969,1.366,19.354,64.641,8.482,1126.555,3.849,14.249,15.065
